F,Tcmp,kappa
[1.11 1.29 0.56 1.16 0.47],0.15,3.552671528398796
[1.11 1.29 0.56 1.16 0.47],0.15,3.5575836090715613
[1.11 1.29 0.56 1.16 0.47],0.15,3.5625024814041644
[1.11 1.29 0.56 1.16 0.47],0.15,3.567428154787054
[1.11 1.29 0.56 1.16 0.47],0.15,3.572360638623663
[1.11 1.29 0.56 1.16 0.47],0.15,3.5772999423304257
[1.11 1.29 0.56 1.16 0.47],0.15,3.582246075336796
[1.11 1.29 0.56 1.16 0.47],0.15,3.587199047085269
[1.11 1.29 0.56 1.16 0.47],0.15,3.592158867031385
[1.11 1.29 0.56 1.16 0.47],0.15,3.597125544643767
[1.11 1.29 0.56 1.16 0.47],0.15,3.6020990894041294
[1.11 1.29 0.56 1.16 0.47],0.15,3.607079510807293
[1.11 1.29 0.56 1.16 0.47],0.15,3.6120668183612086
[1.11 1.29 0.56 1.16 0.47],0.15,3.6170610215869723
[1.11 1.29 0.56 1.16 0.47],0.15,3.622062130018845
[1.11 1.29 0.56 1.16 0.47],0.15,3.627070153204274
[1.11 1.29 0.56 1.16 0.47],0.15,3.632085100703895
[1.11 1.29 0.56 1.16 0.47],0.15,3.637106982091575
[1.11 1.29 0.56 1.16 0.47],0.15,3.6421358069544136
[1.11 1.29 0.56 1.16 0.47],0.15,3.6471715848927673
[1.11 1.29 0.56 1.16 0.47],0.15,3.652214325520265
[1.11 1.29 0.56 1.16 0.47],0.15,3.657264038463828
[1.11 1.29 0.56 1.16 0.47],0.15,3.6623207333636896
[1.11 1.29 0.56 1.16 0.47],0.15,3.667384419873411
[1.11 1.29 0.56 1.16 0.47],0.15,3.672455107659904
[1.11 1.29 0.56 1.16 0.47],0.15,3.6775328064034367
[1.11 1.29 0.56 1.16 0.47],0.15,3.682617525797671
[1.11 1.29 0.56 1.16 0.47],0.15,3.68770927554967
[1.11 1.29 0.56 1.16 0.47],0.15,3.692808065379916
[1.11 1.29 0.56 1.16 0.47],0.15,3.697913905022333
[1.11 1.29 0.56 1.16 0.47],0.15,3.7030268042243026
[1.11 1.29 0.56 1.16 0.47],0.15,3.7081467727466837
[1.11 1.29 0.56 1.16 0.47],0.15,3.713273820363835
[1.11 1.29 0.56 1.16 0.47],0.15,3.718407956863619
[1.11 1.29 0.56 1.16 0.47],0.15,3.723549192047441
[1.11 1.29 0.56 1.16 0.47],0.15,3.728697535730255
[1.11 1.29 0.56 1.16 0.47],0.15,3.733852997740587
[1.11 1.29 0.56 1.16 0.47],0.15,3.739015587920551
[1.11 1.29 0.56 1.16 0.47],0.15,3.744185316125869
[1.11 1.29 0.56 1.16 0.47],0.15,3.74936219222589
[1.11 1.29 0.56 1.16 0.47],0.15,3.7545462261036135
[1.11 1.29 0.56 1.16 0.47],0.15,3.7597374276556916
[1.11 1.29 0.56 1.16 0.47],0.15,3.7649358067924714
[1.11 1.29 0.56 1.16 0.47],0.15,3.7701413734379985
[1.11 1.29 0.56 1.16 0.47],0.15,3.775354137530041
[1.11 1.29 0.56 1.16 0.47],0.15,3.780574109020105
[1.11 1.29 0.56 1.16 0.47],0.15,3.785801297873459
[1.11 1.29 0.56 1.16 0.47],0.15,3.791035714069148
[1.11 1.29 0.56 1.16 0.47],0.15,3.796277367600015
[1.11 1.29 0.56 1.16 0.47],0.15,3.801526268472723
[1.11 1.29 0.56 1.16 0.47],0.15,3.8067824267077603
[1.11 1.29 0.56 1.16 0.47],0.15,3.8120458523394793
[1.11 1.29 0.56 1.16 0.47],0.15,3.817316555416105
[1.11 1.29 0.56 1.16 0.47],0.15,3.822594545999754
[1.11 1.29 0.56 1.16 0.47],0.15,3.8278798341664553
[1.11 1.29 0.56 1.16 0.47],0.15,3.8331724300061705
[1.11 1.29 0.56 1.16 0.47],0.15,3.83847234362281
[1.11 1.29 0.56 1.16 0.47],0.15,3.843779585134261
[1.11 1.29 0.56 1.16 0.47],0.15,3.849094164672386
[1.11 1.29 0.56 1.16 0.47],0.15,3.8544160923830693
[1.11 1.29 0.56 1.16 0.47],0.15,3.859745378426219
[1.11 1.29 0.56 1.16 0.47],0.15,3.8650820329757902
[1.11 1.29 0.56 1.16 0.47],0.15,3.8704260662198062
[1.11 1.29 0.56 1.16 0.47],0.15,3.8757774883603764
[1.11 1.29 0.56 1.16 0.47],0.15,3.881136309613715
[1.11 1.29 0.56 1.16 0.47],0.15,3.886502540210166
[1.11 1.29 0.56 1.16 0.47],0.15,3.8918761903942074
[1.11 1.29 0.56 1.16 0.47],0.15,3.897257270424493
[1.11 1.29 0.56 1.16 0.47],0.15,3.9026457905738563
[1.11 1.29 0.56 1.16 0.47],0.15,3.9080417611293345
[1.11 1.29 0.56 1.16 0.47],0.15,3.913445192392189
[1.11 1.29 0.56 1.16 0.47],0.15,3.918856094677923
[1.11 1.29 0.56 1.16 0.47],0.15,3.924274478316304
[1.11 1.29 0.56 1.16 0.47],0.15,3.9297003536513833
[1.11 1.29 0.56 1.16 0.47],0.15,3.935133731041504
[1.11 1.29 0.56 1.16 0.47],0.15,3.9405746208593446
[1.11 1.29 0.56 1.16 0.47],0.15,3.946023033491918
[1.11 1.29 0.56 1.16 0.47],0.15,3.9514789793406013
[1.11 1.29 0.56 1.16 0.47],0.15,3.9569424688211514
[1.11 1.29 0.56 1.16 0.47],0.15,3.9624135123637276
[1.11 1.29 0.56 1.16 0.47],0.15,3.96789212041291
[1.11 1.29 0.56 1.16 0.47],0.15,3.9733783034277192
[1.11 1.29 0.56 1.16 0.47],0.15,3.978872071881642
[1.11 1.29 0.56 1.16 0.47],0.15,3.9843734362626333
[1.11 1.29 0.56 1.16 0.47],0.15,3.9898824070731616
[1.11 1.29 0.56 1.16 0.47],0.15,3.995398994830213
[1.11 1.29 0.56 1.16 0.47],0.15,4.000923210065315
[1.11 1.29 0.56 1.16 0.47],0.15,4.0064550633245535
[1.11 1.29 0.56 1.16 0.47],0.15,4.011994565168601
[1.11 1.29 0.56 1.16 0.47],0.15,4.017541726172728
[1.11 1.29 0.56 1.16 0.47],0.15,4.023096556926831
[1.11 1.29 0.56 1.16 0.47],0.15,4.028659068035437
[1.11 1.29 0.56 1.16 0.47],0.15,4.034229270117749
[1.11 1.29 0.56 1.16 0.47],0.15,4.039807173807646
[1.11 1.29 0.56 1.16 0.47],0.15,4.045392789753713
[1.11 1.29 0.56 1.16 0.47],0.15,4.050986128619253
[1.11 1.29 0.56 1.16 0.47],0.15,4.056587201082318
[1.11 1.29 0.56 1.16 0.47],0.15,4.062196017835722
[1.11 1.29 0.56 1.16 0.47],0.15,4.067812589587066
[1.11 1.29 0.56 1.16 0.47],0.15,4.073436927058746
[1.11 1.29 0.56 1.16 0.47],0.15,4.079069040987993
[1.11 1.29 0.56 1.16 0.47],0.15,4.084708942126881
[1.11 1.29 0.56 1.16 0.47],0.15,4.090356641242351
[1.11 1.29 0.56 1.16 0.47],0.15,4.09601214911623
[1.11 1.29 0.56 1.16 0.47],0.15,4.101675476545251
[1.11 1.29 0.56 1.16 0.47],0.15,4.107346634341079
[1.11 1.29 0.56 1.16 0.47],0.15,4.113025633330323
[1.11 1.29 0.56 1.16 0.47],0.15,4.118712484354569
[1.11 1.29 0.56 1.16 0.47],0.15,4.124407198270379
[1.11 1.29 0.56 1.16 0.47],0.15,4.130109785949339
[1.11 1.29 0.56 1.16 0.47],0.15,4.135820258278061
[1.11 1.29 0.56 1.16 0.47],0.15,4.141538626158211
[1.11 1.29 0.56 1.16 0.47],0.15,4.147264900506527
[1.11 1.29 0.56 1.16 0.47],0.15,4.152999092254841
[1.11 1.29 0.56 1.16 0.47],0.15,4.158741212350102
[1.11 1.29 0.56 1.16 0.47],0.15,4.164491271754394
[1.11 1.29 0.56 1.16 0.47],0.15,4.170249281444951
[1.11 1.29 0.56 1.16 0.47],0.15,4.176015252414192
[1.11 1.29 0.56 1.16 0.47],0.15,4.181789195669735
[1.11 1.29 0.56 1.16 0.47],0.15,4.187571122234414
[1.11 1.29 0.56 1.16 0.47],0.15,4.1933610431463055
[1.11 1.29 0.56 1.16 0.47],0.15,4.199158969458748
[1.11 1.29 0.56 1.16 0.47],0.15,4.20496491224036
[1.11 1.29 0.56 1.16 0.47],0.15,4.210778882575072
[1.11 1.29 0.56 1.16 0.47],0.15,4.216600891562125
[1.11 1.29 0.56 1.16 0.47],0.15,4.222430950316119
[1.11 1.29 0.56 1.16 0.47],0.15,4.228269069967018
[1.11 1.29 0.56 1.16 0.47],0.15,4.234115261660174
[1.11 1.29 0.56 1.16 0.47],0.15,4.239969536556349
[1.11 1.29 0.56 1.16 0.47],0.15,4.2458319058317375
[1.11 1.29 0.56 1.16 0.47],0.15,4.251702380677985
[1.11 1.29 0.56 1.16 0.47],0.15,4.257580972302213
[1.11 1.29 0.56 1.16 0.47],0.15,4.263467691927041
[1.11 1.29 0.56 1.16 0.47],0.15,4.269362550790595
[1.11 1.29 0.56 1.16 0.47],0.15,4.275265560146548
[1.11 1.29 0.56 1.16 0.47],0.15,4.281176731264131
[1.11 1.29 0.56 1.16 0.47],0.15,4.28709607542816
[1.11 1.29 0.56 1.16 0.47],0.15,4.293023603939046
[1.11 1.29 0.56 1.16 0.47],0.15,4.298959328112831
[1.11 1.29 0.56 1.16 0.47],0.15,4.3049032592811995
[1.11 1.29 0.56 1.16 0.47],0.15,4.310855408791511
[1.11 1.29 0.56 1.16 0.47],0.15,4.316815788006798
[1.11 1.29 0.56 1.16 0.47],0.15,4.32278440830582
[1.11 1.29 0.56 1.16 0.47],0.15,4.328761281083062
[1.11 1.29 0.56 1.16 0.47],0.15,4.334746417748765
[1.11 1.29 0.56 1.16 0.47],0.15,4.340739829728949
[1.11 1.29 0.56 1.16 0.47],0.15,4.346741528465428
[1.11 1.29 0.56 1.16 0.47],0.15,4.352751525415837
[1.11 1.29 0.56 1.16 0.47],0.15,4.358769832053658
[1.11 1.29 0.56 1.16 0.47],0.15,4.364796459868223
[1.11 1.29 0.56 1.16 0.47],0.15,4.370831420364764
[1.11 1.29 0.56 1.16 0.47],0.15,4.3768747250644155
[1.11 1.29 0.56 1.16 0.47],0.15,4.38292638550424
[1.11 1.29 0.56 1.16 0.47],0.15,4.388986413237255
[1.11 1.29 0.56 1.16 0.47],0.15,4.395054819832448
[1.11 1.29 0.56 1.16 0.47],0.15,4.401131616874807
[1.11 1.29 0.56 1.16 0.47],0.15,4.407216815965332
[1.11 1.29 0.56 1.16 0.47],0.15,4.413310428721071
[1.11 1.29 0.56 1.16 0.47],0.15,4.419412466775123
[1.11 1.29 0.56 1.16 0.47],0.15,4.42552294177668
[1.11 1.29 0.56 1.16 0.47],0.15,4.431641865391039
[1.11 1.29 0.56 1.16 0.47],0.15,4.437769249299626
[1.11 1.29 0.56 1.16 0.47],0.15,4.443905105200017
[1.11 1.29 0.56 1.16 0.47],0.15,4.450049444805962
[1.11 1.29 0.56 1.16 0.47],0.15,4.456202279847409
[1.11 1.29 0.56 1.16 0.47],0.15,4.462363622070525
[1.11 1.29 0.56 1.16 0.47],0.15,4.4685334832377075
[1.11 1.29 0.56 1.16 0.47],0.15,4.47471187512763
[1.11 1.29 0.56 1.16 0.47],0.15,4.480898809535246
[1.11 1.29 0.56 1.16 0.47],0.15,4.487094298271818
[1.11 1.29 0.56 1.16 0.47],0.15,4.493298353164939
[1.11 1.29 0.56 1.16 0.47],0.15,4.499510986058557
[1.11 1.29 0.56 1.16 0.47],0.15,4.505732208812994
[1.11 1.29 0.56 1.16 0.47],0.15,4.511962033304974
[1.11 1.29 0.56 1.16 0.47],0.15,4.518200471427633
[1.11 1.29 0.56 1.16 0.47],0.15,4.5244475350905615
[1.11 1.29 0.56 1.16 0.47],0.15,4.530703236219812
[1.11 1.29 0.56 1.16 0.47],0.15,4.536967586757926
[1.11 1.29 0.56 1.16 0.47],0.15,4.543240598663961
[1.11 1.29 0.56 1.16 0.47],0.15,4.549522283913506
[1.11 1.29 0.56 1.16 0.47],0.15,4.555812654498708
[1.11 1.29 0.56 1.16 0.47],0.15,4.562111722428297
[1.11 1.29 0.56 1.16 0.47],0.15,4.568419499727612
[1.11 1.29 0.56 1.16 0.47],0.15,4.5747359984386
[1.11 1.29 0.56 1.16 0.47],0.15,4.581061230619876
[1.11 1.29 0.56 1.16 0.47],0.15,4.587395208346724
[1.11 1.29 0.56 1.16 0.47],0.15,4.593737943711119
[1.11 1.29 0.56 1.16 0.47],0.15,4.60008944882176
[1.11 1.29 0.56 1.16 0.47],0.15,4.606449735804084
[1.11 1.29 0.56 1.16 0.47],0.15,4.612818816800296
[1.11 1.29 0.56 1.16 0.47],0.15,4.619196703969393
[1.11 1.29 0.56 1.16 0.47],0.15,4.6255834094871675
[1.11 1.29 0.56 1.16 0.47],0.15,4.631978945546266
[1.11 1.29 0.56 1.16 0.47],0.15,4.638383324356183
[1.11 1.29 0.56 1.16 0.47],0.15,4.644796558143297
[1.11 1.29 0.56 1.16 0.47],0.15,4.651218659150892
[1.11 1.29 0.56 1.16 0.47],0.15,4.657649639639177
[1.11 1.29 0.56 1.16 0.47],0.15,4.664089511885317
[1.11 1.29 0.56 1.16 0.47],0.15,4.670538288183451
[1.11 1.29 0.56 1.16 0.47],0.15,4.676995980844708
[1.11 1.29 0.56 1.16 0.47],0.15,4.683462602197249
[1.11 1.29 0.56 1.16 0.47],0.15,4.689938164586278
[1.11 1.29 0.56 1.16 0.47],0.15,4.696422680374066
[1.11 1.29 0.56 1.16 0.47],0.15,4.702916161939979
[1.11 1.29 0.56 1.16 0.47],0.15,4.709418621680498
[1.11 1.29 0.56 1.16 0.47],0.15,4.715930072009243
[1.11 1.29 0.56 1.16 0.47],0.15,4.722450525357001
[1.11 1.29 0.56 1.16 0.47],0.15,4.728979994171746
[1.11 1.29 0.56 1.16 0.47],0.15,4.735518490918653
[1.11 1.29 0.56 1.16 0.47],0.15,4.742066028080145
[1.11 1.29 0.56 1.16 0.47],0.15,4.748622618155897
[1.11 1.29 0.56 1.16 0.47],0.15,4.755188273662871
[1.11 1.29 0.56 1.16 0.47],0.15,4.761763007135331
[1.11 1.29 0.56 1.16 0.47],0.15,4.768346831124874
[1.11 1.29 0.56 1.16 0.47],0.15,4.77493975820045
[1.11 1.29 0.56 1.16 0.47],0.15,4.7815418009483945
[1.11 1.29 0.56 1.16 0.47],0.15,4.788152971972427
[1.11 1.29 0.56 1.16 0.47],0.15,4.794773283893712
[1.11 1.29 0.56 1.16 0.47],0.15,4.801402749350858
[1.11 1.29 0.56 1.16 0.47],0.15,4.808041380999948
[1.11 1.29 0.56 1.16 0.47],0.15,4.814689191514564
[1.11 1.29 0.56 1.16 0.47],0.15,4.821346193585811
[1.11 1.29 0.56 1.16 0.47],0.15,4.828012399922342
[1.11 1.29 0.56 1.16 0.47],0.15,4.834687823250384
[1.11 1.29 0.56 1.16 0.47],0.15,4.841372476313749
[1.11 1.29 0.56 1.16 0.47],0.15,4.848066371873882
[1.11 1.29 0.56 1.16 0.47],0.15,4.854769522709867
[1.11 1.29 0.56 1.16 0.47],0.15,4.8614819416184565
[1.11 1.29 0.56 1.16 0.47],0.15,4.868203641414099
[1.11 1.29 0.56 1.16 0.47],0.15,4.874934634928957
[1.11 1.29 0.56 1.16 0.47],0.15,4.88167493501294
[1.11 1.29 0.56 1.16 0.47],0.15,4.88842455453372
[1.11 1.29 0.56 1.16 0.47],0.15,4.8951835063767675
[1.11 1.29 0.56 1.16 0.47],0.15,4.901951803445354
[1.11 1.29 0.56 1.16 0.47],0.15,4.9087294586606065
[1.11 1.29 0.56 1.16 0.47],0.15,4.915516484961512
[1.11 1.29 0.56 1.16 0.47],0.15,4.922312895304947
[1.11 1.29 0.56 1.16 0.47],0.15,4.929118702665705
[1.11 1.29 0.56 1.16 0.47],0.15,4.935933920036516
[1.11 1.29 0.56 1.16 0.47],0.15,4.942758560428077
[1.11 1.29 0.56 1.16 0.47],0.15,4.949592636869077
[1.11 1.29 0.56 1.16 0.47],0.15,4.956436162406205
[1.11 1.29 0.56 1.16 0.47],0.15,4.963289150104205
[1.11 1.29 0.56 1.16 0.47],0.15,4.970151613045878
[1.11 1.29 0.56 1.16 0.47],0.15,4.9770235643321135
[1.11 1.29 0.56 1.16 0.47],0.15,4.983905017081919
[1.11 1.29 0.56 1.16 0.47],0.15,4.990795984432435
[1.11 1.29 0.56 1.16 0.47],0.15,4.997696479538971
[1.11 1.29 0.56 1.16 0.47],0.15,5.004606515575028
[1.11 1.29 0.56 1.16 0.47],0.15,5.011526105732306
[1.11 1.29 0.56 1.16 0.47],0.15,5.018455263220761
[1.11 1.29 0.56 1.16 0.47],0.15,5.025394001268609
[1.11 1.29 0.56 1.16 0.47],0.15,5.032342333122353
[1.11 1.29 0.56 1.16 0.47],0.15,5.0393002720468125
[1.11 1.29 0.56 1.16 0.47],0.15,5.04626783132515
[1.11 1.29 0.56 1.16 0.47],0.15,5.053245024258892
[1.11 1.29 0.56 1.16 0.47],0.15,5.060231864167956
[1.11 1.29 0.56 1.16 0.47],0.15,5.06722836439068
[1.11 1.29 0.56 1.16 0.47],0.15,5.074234538283831
[1.11 1.29 0.56 1.16 0.47],0.15,5.08125039922266
[1.11 1.29 0.56 1.16 0.47],0.15,5.088275960600904
[1.11 1.29 0.56 1.16 0.47],0.15,5.095311235830818
[1.11 1.29 0.56 1.16 0.47],0.15,5.102356238343202
[1.11 1.29 0.56 1.16 0.47],0.15,5.10941098158743
[1.11 1.29 0.56 1.16 0.47],0.15,5.116475479031465
[1.11 1.29 0.56 1.16 0.47],0.15,5.123549744161902
[1.11 1.29 0.56 1.16 0.47],0.15,5.130633790483963
[1.11 1.29 0.56 1.16 0.47],0.15,5.137727631521565
[1.11 1.29 0.56 1.16 0.47],0.15,5.144831280817312
[1.11 1.29 0.56 1.16 0.47],0.15,5.151944751932534
[1.11 1.29 0.56 1.16 0.47],0.15,5.159068058447316
[1.11 1.29 0.56 1.16 0.47],0.15,5.166201213960514
[1.11 1.29 0.56 1.16 0.47],0.15,5.173344232089789
[1.11 1.29 0.56 1.16 0.47],0.15,5.180497126471636
[1.11 1.29 0.56 1.16 0.47],0.15,5.187659910761385
[1.11 1.29 0.56 1.16 0.47],0.15,5.194832598633268
[1.11 1.29 0.56 1.16 0.47],0.15,5.202015203780415
[1.11 1.29 0.56 1.16 0.47],0.15,5.209207739914888
[1.11 1.29 0.56 1.16 0.47],0.15,5.216410220767709
[1.11 1.29 0.56 1.16 0.47],0.15,5.2236226600888855
[1.11 1.29 0.56 1.16 0.47],0.15,5.230845071647436
[1.11 1.29 0.56 1.16 0.47],0.15,5.238077469231417
[1.11 1.29 0.56 1.16 0.47],0.15,5.245319866647954
[1.11 1.29 0.56 1.16 0.47],0.15,5.252572277723245
[1.11 1.29 0.56 1.16 0.47],0.15,5.259834716302625
[1.11 1.29 0.56 1.16 0.47],0.15,5.267107196250563
[1.11 1.29 0.56 1.16 0.47],0.15,5.2743897314506984
[1.11 1.29 0.56 1.16 0.47],0.15,5.281682335805868
[1.11 1.29 0.56 1.16 0.47],0.15,5.288985023238132
[1.11 1.29 0.56 1.16 0.47],0.15,5.296297807688797
[1.11 1.29 0.56 1.16 0.47],0.15,5.303620703118451
[1.11 1.29 0.56 1.16 0.47],0.15,5.310953723506972
[1.11 1.29 0.56 1.16 0.47],0.15,5.31829688285358
[1.11 1.29 0.56 1.16 0.47],0.15,5.325650195176847
[1.11 1.29 0.56 1.16 0.47],0.15,5.333013674514726
[1.11 1.29 0.56 1.16 0.47],0.15,5.340387334924582
[1.11 1.29 0.56 1.16 0.47],0.15,5.347771190483215
[1.11 1.29 0.56 1.16 0.47],0.15,5.355165255286887
[1.11 1.29 0.56 1.16 0.47],0.15,5.362569543451358
[1.11 1.29 0.56 1.16 0.47],0.15,5.369984069111888
[1.11 1.29 0.56 1.16 0.47],0.15,5.377408846423297
[1.11 1.29 0.56 1.16 0.47],0.15,5.38484388955997
[1.11 1.29 0.56 1.16 0.47],0.15,5.392289212715889
[1.11 1.29 0.56 1.16 0.47],0.15,5.399744830104666
[1.11 1.29 0.56 1.16 0.47],0.15,5.407210755959561
[1.11 1.29 0.56 1.16 0.47],0.15,5.414687004533515
[1.11 1.29 0.56 1.16 0.47],0.15,5.422173590099175
[1.11 1.29 0.56 1.16 0.47],0.15,5.429670526948929
[1.11 1.29 0.56 1.16 0.47],0.15,5.4371778293949085
[1.11 1.29 0.56 1.16 0.47],0.15,5.44469551176905
[1.11 1.29 0.56 1.16 0.47],0.15,5.452223588423101
[1.11 1.29 0.56 1.16 0.47],0.15,5.459762073728653
[1.11 1.29 0.56 1.16 0.47],0.15,5.4673109820771675
[1.11 1.29 0.56 1.16 0.47],0.15,5.474870327880004
[1.11 1.29 0.56 1.16 0.47],0.15,5.4824401255684485
[1.11 1.29 0.56 1.16 0.47],0.15,5.490020389593746
[1.11 1.29 0.56 1.16 0.47],0.15,5.497611134427103
[1.11 1.29 0.56 1.16 0.47],0.15,5.505212374559757
[1.11 1.29 0.56 1.16 0.47],0.15,5.512824124502969
[1.11 1.29 0.56 1.16 0.47],0.15,5.520446398788071
[1.11 1.29 0.56 1.16 0.47],0.15,5.52807921196648
[1.11 1.29 0.56 1.16 0.47],0.15,5.535722578609738
[1.11 1.29 0.56 1.16 0.47],0.15,5.543376513309531
[1.11 1.29 0.56 1.16 0.47],0.15,5.551041030677728
[1.11 1.29 0.56 1.16 0.47],0.15,5.558716145346381
[1.11 1.29 0.56 1.16 0.47],0.15,5.566401871967792
[1.11 1.29 0.56 1.16 0.47],0.15,5.574098225214516
[1.11 1.29 0.56 1.16 0.47],0.15,5.581805219779396
[1.11 1.29 0.56 1.16 0.47],0.15,5.589522870375586
[1.11 1.29 0.56 1.16 0.47],0.15,5.597251191736589
[1.11 1.29 0.56 1.16 0.47],0.15,5.604990198616275
[1.11 1.29 0.56 1.16 0.47],0.15,5.6127399057889145
[1.11 1.29 0.56 1.16 0.47],0.15,5.62050032804921
[1.11 1.29 0.56 1.16 0.47],0.15,5.628271480212304
[1.11 1.29 0.56 1.16 0.47],0.15,5.636053377113842
[1.11 1.29 0.56 1.16 0.47],0.15,5.6438460336099725
[1.11 1.29 0.56 1.16 0.47],0.15,5.651649464577386
[1.11 1.29 0.56 1.16 0.47],0.15,5.659463684913345
[1.11 1.29 0.56 1.16 0.47],0.15,5.667288709535706
[1.11 1.29 0.56 1.16 0.47],0.15,5.675124553382952
[1.11 1.29 0.56 1.16 0.47],0.15,5.682971231414228
[1.11 1.29 0.56 1.16 0.47],0.15,5.690828758609346
[1.11 1.29 0.56 1.16 0.47],0.15,5.698697149968842
[1.11 1.29 0.56 1.16 0.47],0.15,5.706576420513992
[1.11 1.29 0.56 1.16 0.47],0.15,5.7144665852868375
[1.11 1.29 0.56 1.16 0.47],0.15,5.72236765935022
[1.11 1.29 0.56 1.16 0.47],0.15,5.730279657787807
[1.11 1.29 0.56 1.16 0.47],0.15,5.738202595704121
[1.11 1.29 0.56 1.16 0.47],0.15,5.7461364882245745
[1.11 1.29 0.56 1.16 0.47],0.15,5.7540813504954755
[1.11 1.29 0.56 1.16 0.47],0.15,5.762037197684092
[1.11 1.29 0.56 1.16 0.47],0.15,5.770004044978656
[1.11 1.29 0.56 1.16 0.47],0.15,5.7779819075884
[1.11 1.29 0.56 1.16 0.47],0.15,5.785970800743587
[1.11 1.29 0.56 1.16 0.47],0.15,5.793970739695536
[1.11 1.29 0.56 1.16 0.47],0.15,5.801981739716653
[1.11 1.29 0.56 1.16 0.47],0.15,5.810003816100462
[1.11 1.29 0.56 1.16 0.47],0.15,5.818036984161638
[1.11 1.29 0.56 1.16 0.47],0.15,5.826081259236011
[1.11 1.29 0.56 1.16 0.47],0.15,5.834136656680635
[1.11 1.29 0.56 1.16 0.47],0.15,5.842203191873791
[1.11 1.29 0.56 1.16 0.47],0.15,5.850280880215022
[1.11 1.29 0.56 1.16 0.47],0.15,5.858369737125164
[1.11 1.29 0.56 1.16 0.47],0.15,5.8664697780463735
[1.11 1.29 0.56 1.16 0.47],0.15,5.874581018442158
[1.11 1.29 0.56 1.16 0.47],0.15,5.882703473797413
[1.11 1.29 0.56 1.16 0.47],0.15,5.890837159618425
[1.11 1.29 0.56 1.16 0.47],0.15,5.898982091432938
[1.11 1.29 0.56 1.16 0.47],0.15,5.907138284790159
[1.11 1.29 0.56 1.16 0.47],0.15,5.915305755260796
[1.11 1.29 0.56 1.16 0.47],0.15,5.923484518437084
[1.11 1.29 0.56 1.16 0.47],0.15,5.931674589932816
[1.11 1.29 0.56 1.16 0.47],0.15,5.939875985383376
[1.11 1.29 0.56 1.16 0.47],0.15,5.948088720445768
[1.11 1.29 0.56 1.16 0.47],0.15,5.9563128107986305
[1.11 1.29 0.56 1.16 0.47],0.15,5.964548272142296
[1.11 1.29 0.56 1.16 0.47],0.15,5.972795120198798
[1.11 1.29 0.56 1.16 0.47],0.15,5.981053370711909
[1.11 1.29 0.56 1.16 0.47],0.15,5.989323039447171
[1.11 1.29 0.56 1.16 0.47],0.15,5.9976041421919195
[1.11 1.29 0.56 1.16 0.47],0.15,6.005896694755324
[1.11 1.29 0.56 1.16 0.47],0.15,6.014200712968409
[1.11 1.29 0.56 1.16 0.47],0.15,6.022516212684095
[1.11 1.29 0.56 1.16 0.47],0.15,6.030843209777202
[1.11 1.29 0.56 1.16 0.47],0.15,6.039181720144519
[1.11 1.29 0.56 1.16 0.47],0.15,6.047531759704807
[1.11 1.29 0.56 1.16 0.47],0.15,6.0558933443988385
[1.11 1.29 0.56 1.16 0.47],0.15,6.064266490189425
[1.11 1.29 0.56 1.16 0.47],0.15,6.07265121306145
[1.11 1.29 0.56 1.16 0.47],0.15,6.081047529021898
[1.11 1.29 0.56 1.16 0.47],0.15,6.089455454099891
[1.11 1.29 0.56 1.16 0.47],0.15,6.0978750043466965
[1.11 1.29 0.56 1.16 0.47],0.15,6.106306195835793
[1.11 1.29 0.56 1.16 0.47],0.15,6.114749044662876
[1.11 1.29 0.56 1.16 0.47],0.15,6.123203566945896
[1.11 1.29 0.56 1.16 0.47],0.15,6.131669778825089
[1.11 1.29 0.56 1.16 0.47],0.15,6.140147696463008
[1.11 1.29 0.56 1.16 0.47],0.15,6.148637336044553
[1.11 1.29 0.56 1.16 0.47],0.15,6.157138713777005
[1.11 1.29 0.56 1.16 0.47],0.15,6.165651845890041
[1.11 1.29 0.56 1.16 0.47],0.15,6.174176748635792
[1.11 1.29 0.56 1.16 0.47],0.15,6.182713438288854
[1.11 1.29 0.56 1.16 0.47],0.15,6.191261931146327
[1.11 1.29 0.56 1.16 0.47],0.15,6.1998222435278425
[1.11 1.29 0.56 1.16 0.47],0.15,6.208394391775598
[1.11 1.29 0.56 1.16 0.47],0.15,6.216978392254384
[1.11 1.29 0.56 1.16 0.47],0.15,6.225574261351626
[1.11 1.29 0.56 1.16 0.47],0.15,6.234182015477387
[1.11 1.29 0.56 1.16 0.47],0.15,6.2428016710644405
[1.11 1.29 0.56 1.16 0.47],0.15,6.251433244568272
[1.11 1.29 0.56 1.16 0.47],0.15,6.2600767524671195
[1.11 1.29 0.56 1.16 0.47],0.15,6.268732211262005
[1.11 1.29 0.56 1.16 0.47],0.15,6.277399637476767
[1.11 1.29 0.56 1.16 0.47],0.15,6.286079047658088
[1.11 1.29 0.56 1.16 0.47],0.15,6.29477045837553
[1.11 1.29 0.56 1.16 0.47],0.15,6.303473886221571
[1.11 1.29 0.56 1.16 0.47],0.15,6.312189347811611
[1.11 1.29 0.56 1.16 0.47],0.15,6.3209168597840435
[1.11 1.29 0.56 1.16 0.47],0.15,6.329656438800259
[1.11 1.29 0.56 1.16 0.47],0.15,6.338408101544687
[1.11 1.29 0.56 1.16 0.47],0.15,6.347171864724822
